ProductName,Brand,Price,Processor,RAM,VGA,Storage,Display
នៅអេម,Dell,$225 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
អេមណាស់ មេមេ,Lenovo,$380 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
ដើលឿនណាស់,Lenovo,$415 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
"99,%",Dell,$235 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
LENOVO 20C5AODACD,Lenovo,$175 ,Intel Core i3,6GB,Integrated,128GB & Under,"14"" - 14.9"""
DELL មកពីក្រៅប្រទេស,Dell,$380 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
លិតបាន,Dell,$950 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
ASUS X456URK,Asus,$385 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
LENOVO 80TJ,Lenovo,$170 ,AMD Ryzen,4GB,Integrated,128GB & Under,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
LENOVO FMO9EMF,Lenovo,$380 ,Intel Core i5,8GB,Integrated,500GB - 512GB,"15"" - 15.9"""
ASUS K7BMG76,Asus,$320 ,Intel Core i5,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$305 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6540 Laptop លំដាប់ថវិការសម្រាប់​​ Design and Render,Dell,$295 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
Dell Precision 5510 RAM 32GB SSD 512GB Core i7 VGA QURDRO 2GB,Dell,$735 ,Intel Core i7,32GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Dell Latitude E6520 Core i5 RAM 4GB SSD 128GB,Dell,$155 ,Intel Core i5,4GB,4GB,128GB & Under,"15"" - 15.9"""
HP ProBook 640 G1 i7 8GB 256GB 14inch,HP,$215 ,Intel Core i7,8GB,4GB,250GB - 256GB,"14"" - 14.9"""
 HP ProBook 650 G3 ( 7th Generation ) Grade A,HP,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
 Lenovo ThinkPad X230 (3rd Generation) Grade A ,Lenovo,$135 ,Intel Core i5,4GB,4GB,128GB & Under,"12"" - 12.9"""
MSI GE62 2QF (Gaming&Design),MSI,$555 ,Intel Core i7,8GB,2GB & Under,1TB,"15"" - 15.9"""
"99%, MacBook Air M1, Ram 16gb, Ssd 512gb, perfect condition , like new !!!",Apple,"$1,200 ",M1,16GB,Integrated,500GB - 512GB,"13"" - 13.9"""
MSI GE62 2QD (Gaming&Design),MSI,$535 ,Intel Core i7,8GB,2GB & Under,1TB,"15"" - 15.9"""
Lenovo Yoga S7 Pro 14IHU5,Lenovo,$990 ,Intel Core i5,16GB,Integrated,500GB - 512GB,"14"" - 14.9"""
Lenovo V15 ryzen3- 3250U Ram8GB/ 256GB,Lenovo,$275 ,AMD Ryzen 3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
lenovo legion 5 i7-10th 16GB 512GB,Lenovo,$660 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Acer ថ្មី​260$​ធានា​២ឆ្នាំ,Acer,$260 ,Intel Celeron,4GB,Integrated,250GB - 256GB,"15"" - 15.9"""
ទទួល Preorder ROG Ally,Asus,$699 ,Other,16GB,8GB,500GB - 512GB,"10.9"" & Under"
surface Pro7+ i7-11th generation Ram 16GB,Microsoft,$690 ,Intel Core i7,16GB,Integrated,250GB - 256GB,"12"" - 12.9"""
Acer swift 3* i7-11th SSD1T ថ្មី​1015$,Acer,$550 ,Intel Core i7,8GB,4GB,1TB,"14"" - 14.9"""
Asus vivobook S15 i7-11th generation,Asus,$1 ,Intel Core i7,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Asus scar II RTX 2070 8GB  16GB/ M2 1TB+1TB HDD,Asus,$995 ,Intel Core i7,16GB,8GB,1TB,"15"" - 15.9"""
MacBook Pro 2014 SSD256G  Ram8G Silver,Apple,$330 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Pro M1 2020 8GB/256GB  cycle count 17 99%,Apple,$960 ,M1,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Dell precision 5530 i7-8th VGA  P2000 អាមេរិក​,Dell,$790 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
HP Pavilon 15 touch screen Ram32GB/1TB SSD,HP,$575 ,Intel Core i5,32GB,Integrated,1TB,"15"" - 15.9"""
Dell G5-5500 អេក្រង់​120Hz VGA 1650Ti សក្ដិសម​,Dell,$599 ,Intel Core i5,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
ASUS,Asus,$180 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
LENOVO,Lenovo,$300 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"14"" - 14.9"""
i7-10th 2060 6GB DDR6 អេក្រង់​240Hz,Dell,$999 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
LENOVO,Lenovo,$230 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"15"" - 15.9"""
Dell XPS 15-9500 ថ្មី​1899$ មួយទឹក​99% 13xx,Dell,"$1,190 ",Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Asus GL553VD,Asus,$545 ,Intel Core i7,16GB,4GB,250GB - 256GB,"15"" - 15.9"""
LENOVO COV1F,Lenovo,$210 ,Intel Core i5,8GB,Integrated,128GB & Under,"14"" - 14.9"""
LENOVO,Lenovo,$110 ,Intel Core i3,8GB,2GB & Under,250GB - 256GB,"13"" - 13.9"""
Computer POS system,Other - ផ្សេងៗ,$110 ,Intel Core i5,8GB,Integrated,128GB & Under,"13"" - 13.9"""
lenovo legion 5,Lenovo,$665 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
ម៉ាស៊ីនធំ ខ្លាំង,Acer,$680 ,Intel Core i7,8GB,4GB,1TB,"15"" - 15.9"""
នៅអេម,Dell,$225 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
អេមណាស់ មេមេ,Lenovo,$380 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
ដើលឿនណាស់,Lenovo,$415 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
"99,%",Dell,$235 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
LENOVO 20C5AODACD,Lenovo,$175 ,Intel Core i3,6GB,Integrated,128GB & Under,"14"" - 14.9"""
DELL មកពីក្រៅប្រទេស,Dell,$380 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
លិតបាន,Dell,$950 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
ASUS X456URK,Asus,$385 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
LENOVO 80TJ,Lenovo,$170 ,AMD Ryzen,4GB,Integrated,128GB & Under,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
LENOVO FMO9EMF,Lenovo,$380 ,Intel Core i5,8GB,Integrated,500GB - 512GB,"15"" - 15.9"""
ASUS K7BMG76,Asus,$320 ,Intel Core i5,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
ASUS X540upr,Asus,$300 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$305 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6540 Laptop លំដាប់ថវិការសម្រាប់​​ Design and Render,Dell,$295 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
MSI GE62 6QD (Gaming&Design),MSI,$599 ,Intel Core i7,16GB,2GB & Under,1TB,"15"" - 15.9"""
Dell Precision 5510 RAM 32GB SSD 512GB Core i7 VGA QURDRO 2GB,Dell,$735 ,Intel Core i7,32GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Dell Latitude E7270 ( 6th Generation ) Grade A ,Dell,$255 ,Intel Core i5,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6520 Core i5 RAM 4GB SSD 128GB,Dell,$155 ,Intel Core i5,4GB,4GB,128GB & Under,"15"" - 15.9"""
HP ProBook 640 G1 i7 8GB 256GB 14inch,HP,$215 ,Intel Core i7,8GB,4GB,250GB - 256GB,"14"" - 14.9"""
 HP ProBook 650 G3 ( 7th Generation ) Grade A,HP,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
 Lenovo ThinkPad X230 (3rd Generation) Grade A ,Lenovo,$135 ,Intel Core i5,4GB,4GB,128GB & Under,"12"" - 12.9"""
MSI GE62 2QF (Gaming&Design),MSI,$555 ,Intel Core i7,8GB,2GB & Under,1TB,"15"" - 15.9"""
"99%, MacBook Air M1, Ram 16gb, Ssd 512gb, perfect condition , like new !!!",Apple,"$1,200 ",M1,16GB,Integrated,500GB - 512GB,"13"" - 13.9"""
MSI GE62 2QD (Gaming&Design),MSI,$535 ,Intel Core i7,8GB,2GB & Under,1TB,"15"" - 15.9"""
Asus X542UAR i3_8th 4GB/1TB 15.6inch,Asus,$315 ,Intel Core i3,4GB,Integrated,1TB,"15"" - 15.9"""
Acer aspire 5 i3-8th VGA 2GB DDR5 99%,Acer,$315 ,Intel Core i3,4GB,2GB & Under,1TB,"14"" - 14.9"""
Lenovo ideapad 3 i3~10th / i5~ 10th,Lenovo,$295 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"14"" - 14.9"""
Lenovo thinkpads X250 ស្រួល​ប្រើ​ ដេីរលឿន,Lenovo,$240 ,Intel Core i5,8GB,Integrated,128GB & Under,"12"" - 12.9"""
Lenovo V14 i3-10th / AMD 3020E,Lenovo,$199 ,Intel Core i3,4GB,Integrated,128GB & Under,"14"" - 14.9"""
Lenovo V15 ryzen3- 3250U Ram8GB/ 256GB,Lenovo,$275 ,AMD Ryzen 3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
lenovo legion 5 i7-10th 16GB 512GB,Lenovo,$660 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Acer ថ្មី​260$​ធានា​២ឆ្នាំ,Acer,$260 ,Intel Celeron,4GB,Integrated,250GB - 256GB,"15"" - 15.9"""
ទទួល Preorder ROG Ally,Asus,$699 ,Other,16GB,8GB,500GB - 512GB,"10.9"" & Under"
surface Pro7+ i7-11th generation Ram 16GB,Microsoft,$690 ,Intel Core i7,16GB,Integrated,250GB - 256GB,"12"" - 12.9"""
Acer swift 3* i7-11th SSD1T ថ្មី​1015$,Acer,$550 ,Intel Core i7,8GB,4GB,1TB,"14"" - 14.9"""
Asus vivobook S15 i7-11th generation,Asus,$1 ,Intel Core i7,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Asus scar II RTX 2070 8GB  16GB/ M2 1TB+1TB HDD,Asus,$995 ,Intel Core i7,16GB,8GB,1TB,"15"" - 15.9"""
MacBook Pro 2014 SSD256G  Ram8G Silver,Apple,$330 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Pro M1 2020 8GB/256GB  cycle count 17 99%,Apple,$960 ,M1,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Dell precision 5530 i7-8th VGA  P2000 អាមេរិក​,Dell,$790 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
HP Pavilon 15 touch screen Ram32GB/1TB SSD,HP,$575 ,Intel Core i5,32GB,Integrated,1TB,"15"" - 15.9"""
Dell G5-5500 អេក្រង់​120Hz VGA 1650Ti សក្ដិសម​,Dell,$599 ,Intel Core i5,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
ASUS,Asus,$180 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
LENOVO,Lenovo,$300 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"14"" - 14.9"""
i7-10th 2060 6GB DDR6 អេក្រង់​240Hz,Dell,$999 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
LENOVO,Lenovo,$230 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"15"" - 15.9"""
Dell XPS 15-9500 ថ្មី​1899$ មួយទឹក​99% 13xx,Dell,"$1,190 ",Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Asus GL553VD,Asus,$545 ,Intel Core i7,16GB,4GB,250GB - 256GB,"15"" - 15.9"""
LENOVO COV1F,Lenovo,$210 ,Intel Core i5,8GB,Integrated,128GB & Under,"14"" - 14.9"""
LENOVO,Lenovo,$110 ,Intel Core i3,8GB,2GB & Under,250GB - 256GB,"13"" - 13.9"""
Computer POS system,Other - ផ្សេងៗ,$110 ,Intel Core i5,8GB,Integrated,128GB & Under,"13"" - 13.9"""
lenovo legion 5,Lenovo,$665 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
ម៉ាស៊ីនធំ ខ្លាំង,Acer,$680 ,Intel Core i7,8GB,4GB,1TB,"15"" - 15.9"""
នៅអេម,Dell,$225 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
អេមណាស់ មេមេ,Lenovo,$380 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
ដើលឿនណាស់,Lenovo,$415 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
"99,%",Dell,$235 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
LENOVO 20C5AODACD,Lenovo,$175 ,Intel Core i3,6GB,Integrated,128GB & Under,"14"" - 14.9"""
DELL មកពីក្រៅប្រទេស,Dell,$380 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
លិតបាន,Dell,$950 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
ASUS X456URK,Asus,$385 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
LENOVO 80TJ,Lenovo,$170 ,AMD Ryzen,4GB,Integrated,128GB & Under,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
LENOVO FMO9EMF,Lenovo,$380 ,Intel Core i5,8GB,Integrated,500GB - 512GB,"15"" - 15.9"""
ASUS K7BMG76,Asus,$320 ,Intel Core i5,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
ASUS X540upr,Asus,$300 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$305 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6540 Laptop លំដាប់ថវិការសម្រាប់​​ Design and Render,Dell,$295 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
MSI GE62 6QD (Gaming&Design),MSI,$599 ,Intel Core i7,16GB,2GB & Under,1TB,"15"" - 15.9"""
Dell Precision 5510 RAM 32GB SSD 512GB Core i7 VGA QURDRO 2GB,Dell,$735 ,Intel Core i7,32GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Dell Latitude E7270 ( 6th Generation ) Grade A ,Dell,$255 ,Intel Core i5,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6520 Core i5 RAM 4GB SSD 128GB,Dell,$155 ,Intel Core i5,4GB,4GB,128GB & Under,"15"" - 15.9"""
HP ProBook 640 G1 i7 8GB 256GB 14inch,HP,$215 ,Intel Core i7,8GB,4GB,250GB - 256GB,"14"" - 14.9"""
Acer aspire 5 i3-8th VGA 2GB DDR5 99%,Acer,$315 ,Intel Core i3,4GB,2GB & Under,1TB,"14"" - 14.9"""
Lenovo ideapad 3 i3~10th / i5~ 10th,Lenovo,$295 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"14"" - 14.9"""
Lenovo thinkpads X250 ស្រួល​ប្រើ​ ដេីរលឿន,Lenovo,$240 ,Intel Core i5,8GB,Integrated,128GB & Under,"12"" - 12.9"""
Lenovo V14 i3-10th / AMD 3020E,Lenovo,$199 ,Intel Core i3,4GB,Integrated,128GB & Under,"14"" - 14.9"""
Lenovo V15 ryzen3- 3250U Ram8GB/ 256GB,Lenovo,$275 ,AMD Ryzen 3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
lenovo legion 5 i7-10th 16GB 512GB,Lenovo,$660 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Acer ថ្មី​260$​ធានា​២ឆ្នាំ,Acer,$260 ,Intel Celeron,4GB,Integrated,250GB - 256GB,"15"" - 15.9"""
ទទួល Preorder ROG Ally,Asus,$699 ,Other,16GB,8GB,500GB - 512GB,"10.9"" & Under"
surface Pro7+ i7-11th generation Ram 16GB,Microsoft,$690 ,Intel Core i7,16GB,Integrated,250GB - 256GB,"12"" - 12.9"""
Acer swift 3* i7-11th SSD1T ថ្មី​1015$,Acer,$550 ,Intel Core i7,8GB,4GB,1TB,"14"" - 14.9"""
Asus vivobook S15 i7-11th generation,Asus,$1 ,Intel Core i7,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Asus scar II RTX 2070 8GB  16GB/ M2 1TB+1TB HDD,Asus,$995 ,Intel Core i7,16GB,8GB,1TB,"15"" - 15.9"""
MacBook Pro 2014 SSD256G  Ram8G Silver,Apple,$330 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Pro M1 2020 8GB/256GB  cycle count 17 99%,Apple,$960 ,M1,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Dell precision 5530 i7-8th VGA  P2000 អាមេរិក​,Dell,$790 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
HP Pavilon 15 touch screen Ram32GB/1TB SSD,HP,$575 ,Intel Core i5,32GB,Integrated,1TB,"15"" - 15.9"""
Dell G5-5500 អេក្រង់​120Hz VGA 1650Ti សក្ដិសម​,Dell,$599 ,Intel Core i5,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
ASUS,Asus,$180 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
LENOVO,Lenovo,$300 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"14"" - 14.9"""
i7-10th 2060 6GB DDR6 អេក្រង់​240Hz,Dell,$999 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
LENOVO,Lenovo,$230 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"15"" - 15.9"""
Dell XPS 15-9500 ថ្មី​1899$ មួយទឹក​99% 13xx,Dell,"$1,190 ",Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Asus GL553VD,Asus,$545 ,Intel Core i7,16GB,4GB,250GB - 256GB,"15"" - 15.9"""
LENOVO COV1F,Lenovo,$210 ,Intel Core i5,8GB,Integrated,128GB & Under,"14"" - 14.9"""
LENOVO,Lenovo,$110 ,Intel Core i3,8GB,2GB & Under,250GB - 256GB,"13"" - 13.9"""
Computer POS system,Other - ផ្សេងៗ,$110 ,Intel Core i5,8GB,Integrated,128GB & Under,"13"" - 13.9"""
lenovo legion 5,Lenovo,$665 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
ម៉ាស៊ីនធំ ខ្លាំង,Acer,$680 ,Intel Core i7,8GB,4GB,1TB,"15"" - 15.9"""
នៅអេម,Dell,$225 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
អេមណាស់ មេមេ,Lenovo,$380 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
ដើលឿនណាស់,Lenovo,$415 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
"99,%",Dell,$235 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
LENOVO 20C5AODACD,Lenovo,$175 ,Intel Core i3,6GB,Integrated,128GB & Under,"14"" - 14.9"""
DELL មកពីក្រៅប្រទេស,Dell,$380 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
លិតបាន,Dell,$950 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
ASUS X456URK,Asus,$385 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
LENOVO 80TJ,Lenovo,$170 ,AMD Ryzen,4GB,Integrated,128GB & Under,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
LENOVO FMO9EMF,Lenovo,$380 ,Intel Core i5,8GB,Integrated,500GB - 512GB,"15"" - 15.9"""
ASUS K7BMG76,Asus,$320 ,Intel Core i5,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
ASUS X540upr,Asus,$300 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"15"" - 15.9"""
Dell Latitude 7280 ( 7th Generation ) Grade A,Dell,$305 ,Intel Core i7,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6540 Laptop លំដាប់ថវិការសម្រាប់​​ Design and Render,Dell,$295 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
MSI GE62 6QD (Gaming&Design),MSI,$599 ,Intel Core i7,16GB,2GB & Under,1TB,"15"" - 15.9"""
Dell Precision 5510 RAM 32GB SSD 512GB Core i7 VGA QURDRO 2GB,Dell,$735 ,Intel Core i7,32GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Dell Latitude E7270 ( 6th Generation ) Grade A ,Dell,$255 ,Intel Core i5,8GB,4GB,250GB - 256GB,"12"" - 12.9"""
Dell Latitude E6520 Core i5 RAM 4GB SSD 128GB,Dell,$155 ,Intel Core i5,4GB,4GB,128GB & Under,"15"" - 15.9"""
HP ProBook 640 G1 i7 8GB 256GB 14inch,HP,$215 ,Intel Core i7,8GB,4GB,250GB - 256GB,"14"" - 14.9"""
 HP ProBook 650 G3 ( 7th Generation ) Grade A,HP,$325 ,Intel Core i7,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
Laptop Japan NEC core i3 ជំនាន់ទី6,Other - ផ្សេងៗ,$135 ,Intel Core i3,4GB,2GB & Under,250GB - 256GB,"15"" - 15.9"""
MSI GE62 6QF (Gaming&Design),MSI,$625 ,Intel Core i7,16GB,4GB,1TB,"15"" - 15.9"""
Asus X542UAR i3_8th 4GB/1TB 15.6inch,Asus,$315 ,Intel Core i3,4GB,Integrated,1TB,"15"" - 15.9"""
Acer aspire 5 i3-8th VGA 2GB DDR5 99%,Acer,$315 ,Intel Core i3,4GB,2GB & Under,1TB,"14"" - 14.9"""
Lenovo ideapad 3 i3~10th / i5~ 10th,Lenovo,$295 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"14"" - 14.9"""
Lenovo thinkpads X250 ស្រួល​ប្រើ​ ដេីរលឿន,Lenovo,$240 ,Intel Core i5,8GB,Integrated,128GB & Under,"12"" - 12.9"""
Lenovo V14 i3-10th / AMD 3020E,Lenovo,$199 ,Intel Core i3,4GB,Integrated,128GB & Under,"14"" - 14.9"""
Lenovo V15 ryzen3- 3250U Ram8GB/ 256GB,Lenovo,$275 ,AMD Ryzen 3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
lenovo legion 5 i7-10th 16GB 512GB,Lenovo,$660 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Acer ថ្មី​260$​ធានា​២ឆ្នាំ,Acer,$260 ,Intel Celeron,4GB,Integrated,250GB - 256GB,"15"" - 15.9"""
ទទួល Preorder ROG Ally,Asus,$699 ,Other,16GB,8GB,500GB - 512GB,"10.9"" & Under"
surface Pro7+ i7-11th generation Ram 16GB,Microsoft,$690 ,Intel Core i7,16GB,Integrated,250GB - 256GB,"12"" - 12.9"""
Acer swift 3* i7-11th SSD1T ថ្មី​1015$,Acer,$550 ,Intel Core i7,8GB,4GB,1TB,"14"" - 14.9"""
Asus vivobook S15 i7-11th generation,Asus,$1 ,Intel Core i7,8GB,2GB & Under,500GB - 512GB,"15"" - 15.9"""
Asus scar II RTX 2070 8GB  16GB/ M2 1TB+1TB HDD,Asus,$995 ,Intel Core i7,16GB,8GB,1TB,"15"" - 15.9"""
MacBook Pro 2014 SSD256G  Ram8G Silver,Apple,$330 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Pro M1 2020 8GB/256GB  cycle count 17 99%,Apple,$960 ,M1,8GB,Integrated,250GB - 256GB,"13"" - 13.9"""
Dell precision 5530 i7-8th VGA  P2000 អាមេរិក​,Dell,$790 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
HP Pavilon 15 touch screen Ram32GB/1TB SSD,HP,$575 ,Intel Core i5,32GB,Integrated,1TB,"15"" - 15.9"""
Dell G5-5500 អេក្រង់​120Hz VGA 1650Ti សក្ដិសម​,Dell,$599 ,Intel Core i5,8GB,4GB,250GB - 256GB,"15"" - 15.9"""
ASUS,Asus,$180 ,Intel Core i3,8GB,Integrated,250GB - 256GB,"15"" - 15.9"""
LENOVO,Lenovo,$300 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"14"" - 14.9"""
i7-10th 2060 6GB DDR6 អេក្រង់​240Hz,Dell,$999 ,Intel Core i7,16GB,6GB,500GB - 512GB,"15"" - 15.9"""
LENOVO,Lenovo,$230 ,Intel Core i5,8GB,2GB & Under,128GB & Under,"15"" - 15.9"""
Dell XPS 15-9500 ថ្មី​1899$ មួយទឹក​99% 13xx,Dell,"$1,190 ",Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
Asus GL553VD,Asus,$545 ,Intel Core i7,16GB,4GB,250GB - 256GB,"15"" - 15.9"""
LENOVO COV1F,Lenovo,$210 ,Intel Core i5,8GB,Integrated,128GB & Under,"14"" - 14.9"""
LENOVO,Lenovo,$110 ,Intel Core i3,8GB,2GB & Under,250GB - 256GB,"13"" - 13.9"""
Computer POS system,Other - ផ្សេងៗ,$110 ,Intel Core i5,8GB,Integrated,128GB & Under,"13"" - 13.9"""
lenovo legion 5,Lenovo,$665 ,Intel Core i7,16GB,4GB,500GB - 512GB,"15"" - 15.9"""
ម៉ាស៊ីនធំ ខ្លាំង,Acer,$680 ,Intel Core i7,8GB,4GB,1TB,"15"" - 15.9"""
នៅអេម,Dell,$225 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
អេមណាស់ មេមេ,Lenovo,$380 ,Intel Core i5,8GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
ដើលឿនណាស់,Lenovo,$415 ,Intel Core i7,12GB,2GB & Under,250GB - 256GB,"14"" - 14.9"""
"99,%",Dell,$235 ,Intel Core i5,8GB,Integrated,250GB - 256GB,"12"" - 12.9"""
LENOVO 20C5AODACD,Lenovo,$175 ,Intel Core i3,6GB,Integrated,128GB & Under,"14"" - 14.9"""
